,geohash,latitude,longitude,time,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,uvIndex,visibility,windBearing,windGust,windSpeed,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,moonPhase,precipIntensityMax,precipIntensityMaxTime,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,windGustTime
0,9zx5xv1wrm40,42.8313,-91.0633,2020-01-20 00:00:00-06:00,0.64,6.99,0.84,372.3,0.35,0.0006,0.14,1038.9,1,6.852,315,11.24,4.01,16.12,2020-01-20 15:05:00-06:00,-9.25,2020-01-21 06:34:00-06:00,16.12,2020-01-20 15:05:00-06:00,-5.67,2020-01-20 01:58:00-06:00,0.88,0.0034,2020-01-20 08:00:00-06:00,2020-01-20 07:31:00-06:00,2020-01-20 17:02:00-06:00,21.77,2020-01-20 15:05:00-06:00,0.24,2020-01-21 05:41:00-06:00,21.77,2020-01-20 15:05:00-06:00,3.65,2020-01-20 02:01:00-06:00,2020-01-20 00:00:00-06:00
1,9zx5xv1wrm40,42.8313,-91.0633,2020-01-21 00:00:00-06:00,0.49,6.2,0.82,339.3,0.07,0.0001,0.05,1034.4,2,8.897,201,38.18,9.42,5.59,2020-01-21 15:13:00-06:00,1.53,2020-01-21 19:00:00-06:00,5.59,2020-01-21 15:13:00-06:00,-9.25,2020-01-21 06:34:00-06:00,0.91,0.001,2020-01-21 03:00:00-06:00,2020-01-21 07:30:00-06:00,2020-01-21 17:03:00-06:00,19.41,2020-01-21 15:05:00-06:00,14.66,2020-01-21 19:00:00-06:00,20.2,2020-01-22 00:00:00-06:00,0.24,2020-01-21 05:41:00-06:00,2020-01-21 23:03:00-06:00
2,9zx5xv1wrm40,42.8313,-91.0633,2020-01-22 00:00:00-06:00,1.0,24.17,0.9,342.4,1.25,0.006,0.59,1021.1,1,7.921,185,37.99,14.68,19.66,2020-01-22 19:00:00-06:00,19.66,2020-01-22 19:00:00-06:00,21.34,2020-01-23 00:00:00-06:00,5.49,2020-01-22 00:00:00-06:00,0.94,0.0157,2020-01-22 16:44:00-06:00,2020-01-22 07:29:00-06:00,2020-01-22 17:05:00-06:00,30.58,2020-01-22 19:00:00-06:00,29.59,2020-01-22 19:00:00-06:00,31.26,2020-01-23 00:00:00-06:00,19.21,2020-01-22 00:00:00-06:00,2020-01-22 00:00:00-06:00
3,9zx5xv1wrm40,42.8313,-91.0633,2020-01-23 00:00:00-06:00,1.0,31.09,0.96,393.5,0.66,0.006,0.68,1019.0,1,0.547,146,23.04,7.88,28.8,2020-01-23 14:57:00-06:00,24.68,2020-01-23 22:44:00-06:00,28.8,2020-01-23 14:57:00-06:00,21.34,2020-01-23 00:00:00-06:00,0.97,0.0126,2020-01-23 15:57:00-06:00,2020-01-23 07:28:00-06:00,2020-01-23 17:06:00-06:00,35.11,2020-01-23 14:25:00-06:00,30.94,2020-01-24 01:15:00-06:00,35.11,2020-01-23 14:25:00-06:00,29.82,2020-01-23 08:25:00-06:00,2020-01-23 00:00:00-06:00
4,9zx5xv1wrm40,42.8313,-91.0633,2020-01-24 00:00:00-06:00,1.0,32.66,0.97,423.7,0.0,0.0077,0.81,1019.4,1,0.036,54,20.24,8.89,28.82,2020-01-24 14:53:00-06:00,11.38,2020-01-25 07:32:00-06:00,28.82,2020-01-24 14:53:00-06:00,24.68,2020-01-24 01:31:00-06:00,0.01,0.0119,2020-01-24 11:53:00-06:00,2020-01-24 07:28:00-06:00,2020-01-24 17:07:00-06:00,37.01,2020-01-24 14:56:00-06:00,20.19,2020-01-25 07:19:00-06:00,37.01,2020-01-24 14:56:00-06:00,30.94,2020-01-24 01:15:00-06:00,2020-01-24 16:23:00-06:00
5,9zx5xv1wrm40,42.8313,-91.0633,2020-01-25 00:00:00-06:00,0.99,28.92,0.97,390.8,0.23,0.001,0.34,1021.1,1,5.274,355,14.81,6.75,27.93,2020-01-25 17:56:00-06:00,20.14,2020-01-26 06:02:00-06:00,27.93,2020-01-25 17:56:00-06:00,11.38,2020-01-25 07:32:00-06:00,0.04,0.0086,2020-01-25 03:00:00-06:00,2020-01-25 07:27:00-06:00,2020-01-25 17:08:00-06:00,34.48,2020-01-25 14:57:00-06:00,25.48,2020-01-26 06:02:00-06:00,34.48,2020-01-25 14:57:00-06:00,20.19,2020-01-25 07:19:00-06:00,2020-01-25 08:43:00-06:00
6,9zx5xv1wrm40,42.8313,-91.0633,2020-01-26 00:00:00-06:00,0.99,28.53,0.97,362.5,0.05,0.0003,0.16,1020.4,1,8.042,238,16.67,5.57,27.45,2020-01-26 15:00:00-06:00,22.67,2020-01-27 02:59:00-06:00,27.45,2020-01-26 15:00:00-06:00,20.14,2020-01-26 06:02:00-06:00,0.07,0.0011,2020-01-26 22:56:00-06:00,2020-01-26 07:26:00-06:00,2020-01-26 17:10:00-06:00,33.42,2020-01-26 14:58:00-06:00,27.63,2020-01-27 03:00:00-06:00,33.42,2020-01-26 14:58:00-06:00,25.48,2020-01-26 06:02:00-06:00,2020-01-26 21:05:00-06:00
7,9zx5xv1wrm40,42.8313,-91.0633,2020-01-27 00:00:00-06:00,1.0,31.21,0.99,340.7,0.03,0.0002,0.11,1017.9,2,5.67,237,14.97,4.15,30.86,2020-01-27 16:29:00-06:00,25.31,2020-01-28 07:13:00-06:00,30.86,2020-01-27 16:29:00-06:00,22.67,2020-01-27 02:59:00-06:00,0.1,0.0009,2020-01-27 20:58:00-06:00,2020-01-27 07:25:00-06:00,2020-01-27 17:11:00-06:00,34.46,2020-01-27 16:25:00-06:00,28.44,2020-01-28 06:18:00-06:00,34.46,2020-01-27 16:25:00-06:00,27.63,2020-01-27 03:00:00-06:00,2020-01-27 00:00:00-06:00
0,dp9s0eukd8w6,42.912,-87.8627,2020-01-20 00:00:00-06:00,0.33,12.89,0.76,371.2,0.24,0.0006,0.12,1036.6,1,9.989,322,13.14,8.81,16.12,2020-01-20 14:31:00-06:00,-1.56,2020-01-21 06:17:00-06:00,16.12,2020-01-20 14:31:00-06:00,3.4,2020-01-21 00:00:00-06:00,0.88,0.0034,2020-01-20 07:59:00-06:00,2020-01-20 07:18:00-06:00,2020-01-20 16:49:00-06:00,25.18,2020-01-20 14:34:00-06:00,10.67,2020-01-21 06:42:00-06:00,25.18,2020-01-20 14:34:00-06:00,14.38,2020-01-21 00:00:00-06:00,2020-01-20 02:53:00-06:00
1,dp9s0eukd8w6,42.912,-87.8627,2020-01-21 00:00:00-06:00,0.28,12.52,0.81,347.0,0.04,0.0001,0.05,1034.5,2,9.582,235,36.97,12.43,12.39,2020-01-21 14:11:00-06:00,3.92,2020-01-21 21:07:00-06:00,12.39,2020-01-21 14:11:00-06:00,-1.56,2020-01-21 06:17:00-06:00,0.91,0.001,2020-01-21 03:00:00-06:00,2020-01-21 07:17:00-06:00,2020-01-21 16:50:00-06:00,24.97,2020-01-21 14:28:00-06:00,18.5,2020-01-21 20:12:00-06:00,24.97,2020-01-21 14:28:00-06:00,10.67,2020-01-21 06:42:00-06:00,2020-01-22 00:00:00-06:00
2,dp9s0eukd8w6,42.912,-87.8627,2020-01-22 00:00:00-06:00,0.89,21.21,0.8,341.4,0.18,0.0007,0.11,1024.5,1,10.0,204,37.11,17.03,20.7,2020-01-22 14:59:00-06:00,16.55,2020-01-22 20:51:00-06:00,20.7,2020-01-22 14:59:00-06:00,5.57,2020-01-22 00:00:00-06:00,0.94,0.003,2020-01-22 21:27:00-06:00,2020-01-22 07:17:00-06:00,2020-01-22 16:52:00-06:00,32.11,2020-01-22 14:57:00-06:00,27.9,2020-01-22 21:08:00-06:00,32.11,2020-01-22 14:57:00-06:00,19.89,2020-01-22 00:00:00-06:00,2020-01-22 00:37:00-06:00
3,dp9s0eukd8w6,42.912,-87.8627,2020-01-23 00:00:00-06:00,1.0,28.1,0.87,378.6,0.54,0.0034,0.54,1021.6,1,9.782,173,26.82,9.71,27.86,2020-01-23 14:54:00-06:00,24.72,2020-01-24 07:10:00-06:00,27.86,2020-01-23 14:54:00-06:00,17.84,2020-01-23 00:00:00-06:00,0.97,0.0079,2020-01-23 08:48:00-06:00,2020-01-23 07:16:00-06:00,2020-01-23 16:53:00-06:00,34.59,2020-01-23 14:48:00-06:00,32.37,2020-01-23 19:00:00-06:00,34.61,2020-01-24 00:00:00-06:00,28.27,2020-01-23 05:46:00-06:00,2020-01-23 00:00:00-06:00
4,dp9s0eukd8w6,42.912,-87.8627,2020-01-24 00:00:00-06:00,1.0,31.82,0.88,417.5,0.7,0.0055,0.74,1020.0,1,2.742,81,19.61,13.37,28.59,2020-01-24 16:41:00-06:00,21.18,2020-01-25 08:00:00-06:00,28.59,2020-01-24 16:41:00-06:00,23.65,2020-01-24 23:00:00-06:00,0.01,0.0188,2020-01-24 21:02:00-06:00,2020-01-24 07:15:00-06:00,2020-01-24 16:54:00-06:00,38.08,2020-01-24 16:41:00-06:00,30.89,2020-01-25 08:00:00-06:00,38.08,2020-01-24 16:41:00-06:00,33.11,2020-01-25 00:00:00-06:00,2020-01-25 00:00:00-06:00
5,dp9s0eukd8w6,42.912,-87.8627,2020-01-25 00:00:00-06:00,1.0,31.91,0.95,408.5,0.63,0.0042,0.61,1018.4,1,9.036,11,22.68,13.06,26.47,2020-01-25 12:22:00-06:00,20.22,2020-01-26 07:32:00-06:00,26.47,2020-01-25 12:22:00-06:00,21.18,2020-01-25 08:00:00-06:00,0.04,0.0133,2020-01-25 04:20:00-06:00,2020-01-25 07:14:00-06:00,2020-01-25 16:55:00-06:00,35.79,2020-01-25 14:53:00-06:00,27.47,2020-01-26 07:32:00-06:00,35.79,2020-01-25 14:53:00-06:00,30.19,2020-01-25 22:39:00-06:00,2020-01-25 07:33:00-06:00
6,dp9s0eukd8w6,42.912,-87.8627,2020-01-26 00:00:00-06:00,0.96,29.63,0.93,366.0,0.05,0.0003,0.15,1019.8,1,10.0,299,14.07,7.56,29.91,2020-01-26 14:58:00-06:00,21.28,2020-01-27 05:57:00-06:00,29.91,2020-01-26 14:58:00-06:00,20.22,2020-01-26 07:32:00-06:00,0.07,0.0012,2020-01-26 00:00:00-06:00,2020-01-26 07:13:00-06:00,2020-01-26 16:57:00-06:00,35.16,2020-01-26 14:59:00-06:00,28.13,2020-01-27 05:56:00-06:00,35.16,2020-01-26 14:59:00-06:00,27.47,2020-01-26 07:32:00-06:00,2020-01-26 00:00:00-06:00
7,dp9s0eukd8w6,42.912,-87.8627,2020-01-27 00:00:00-06:00,0.98,30.06,0.95,352.5,0.12,0.0007,0.17,1018.4,1,10.0,234,13.19,6.49,28.84,2020-01-27 16:28:00-06:00,24.85,2020-01-27 21:00:00-06:00,28.86,2020-01-27 19:33:00-06:00,21.28,2020-01-27 05:57:00-06:00,0.1,0.0015,2020-01-27 13:20:00-06:00,2020-01-27 07:13:00-06:00,2020-01-27 16:58:00-06:00,34.24,2020-01-27 13:35:00-06:00,30.45,2020-01-28 06:00:00-06:00,34.24,2020-01-27 13:35:00-06:00,28.13,2020-01-27 05:56:00-06:00,2020-01-27 01:06:00-06:00
